course_id,module_name,course_level,course_name,course_levelrank,duration,no_of_enrollments,no_of_ratings,course_rating,created_time,creator_name
2095,MS Office,Beginner,MS Office_Beginner,1,35,1000,250,5,25-11-2019,Tamera O'Hengerty
2096,AWS,Advanced,AWS_Advanced,2,9,4000,3601,4,12-04-2019,Madelyn Hallard
2097,Word Press,Advanced,Word Press_Advanced,3,12,6000,3006,4,09-01-2022,Claudius Gorst
2098,Power BI,Expert,Power BI_Expert,4,20,1000,250,3,30-04-2022,Quinn Painter
2099,Hadoop,Intermediate,Hadoop_Intermediate,3,40,5000,325,4,20-01-2022,Prissie Licciardo
2100,IaC,Intermediate,IaC_Intermediate,2,12,3000,717,5,15-01-2017,Ginny Ciobotaru
2101,Deep Learning,Expert,Deep Learning_Expert,4,35,2000,1893,3,04-01-2017,Alejandra Balchen
2102,AWS,Beginner,AWS_Beginner,2,20,7000,2034,4,25-07-2018,Lorita Salaman
2103,IaC,Expert,IaC_Expert,3,20,2000,500,5,16-03-2022,Shir Ashfull
2104,HTML,Beginner,HTML_Beginner,1,12,1000,250,3,12-09-2018,Farica Lampert
2105,Word Press,Beginner,Word Press_Beginner,1,9,2000,657,3,30-08-2020,Riccardo Urquhart
2106,HTML,Expert,HTML_Expert,4,25,3000,208,5,10-10-2020,Jose Bootes
2107,Power Platform,Advanced,Power Platform_Advanced,4,6,4000,2911,5,26-09-2022,Lauralee Abramino
2108,Javascript,Advanced,Javascript_Advanced,3,35,1000,250,4,19-05-2019,Lenette Speare
2109,Word Press,Advanced,Word Press_Advanced,4,30,8000,3256,4,12-02-2018,Sandie Hodgets
2110,MS Office,Beginner,MS Office_Beginner,2,25,3000,750,2,04-03-2017,Audy Lynch
2111,CSS,Beginner,CSS_Beginner,1,30,2000,500,5,07-09-2022,Dell Demkowicz
2112,Python,Beginner,Python_Beginner,1,12,2000,500,5,07-04-2020,Shaylah Frood
2113,Word Press,Beginner,Word Press_Beginner,1,40,9000,3055,5,08-04-2018,Willyt Tranmer
2114,Azure PaaS,Expert,Azure PaaS_Expert,3,25,3000,1123,4,11-11-2018,Sisely Chinery
2115,Power Platform,Beginner,Power Platform_Beginner,2,25,6000,2200,4,01-01-2021,Terrill MacLeod
2116,Word Press,Advanced,Word Press_Advanced,3,9,1000,250,3,15-08-2021,Cyrus Buesden
2117,Power Platform,Expert,Power Platform_Expert,3,6,2000,1632,5,14-06-2021,Brice Haszard
2118,MS Office,Advanced,MS Office_Advanced,2,20,1000,250,5,12-11-2020,Martie Matula
2119,Python,Intermediate,Python_Intermediate,3,30,10000,1995,4,27-09-2018,Mona Ravelus
2120,Azure IaaS,Beginner,Azure IaaS_Beginner,1,6,1000,189,4,16-10-2021,Celestina Groombridge
2121,Tableau,Expert,Tableau_Expert,4,12,1000,619,4,22-12-2020,Lancelot Wathan
2122,HTML,Beginner,HTML_Beginner,1,30,7000,2440,3,17-04-2017,Alisun Dwyer
2123,CSS,Beginner,CSS_Beginner,1,25,3000,931,4,01-05-2021,Blanch Frounks
2124,Deep Learning,Expert,Deep Learning_Expert,4,30,1000,250,5,11-05-2020,Carmita Hitcham
2125,Power Platform,Beginner,Power Platform_Beginner,1,30,1000,250,2,18-04-2020,Annis Letrange
2126,AWS,Expert,AWS_Expert,4,30,6000,2150,3,14-12-2019,Dorette Deathridge
2127,Power Platform,Expert,Power Platform_Expert,4,3,2000,500,4,28-06-2017,Tedda Antoons
2128,MS Office,Expert,MS Office_Expert,4,20,1000,250,4,25-11-2022,Dorisa Senyard
2129,Power Platform,Beginner,Power Platform_Beginner,1,15,1000,863,4,02-04-2020,Norry Reinbech
2130,Power BI,Beginner,Power BI_Beginner,2,25,10000,1536,3,19-01-2019,Latrena Ciccarelli
2131,Azure IaaS,Expert,Azure IaaS_Expert,4,20,7000,3812,2,25-09-2018,Reagen Ennion
2132,AWS,Advanced,AWS_Advanced,4,25,1000,250,2,26-01-2020,Ossie Al Hirsi
2133,MS Office,Intermediate,MS Office_Intermediate,2,6,6000,934,2,13-01-2020,Dalila Tenny
2134,SQL,Expert,SQL_Expert,4,20,1000,406,1,26-03-2022,Jonell Clapson
2135,Power BI,Intermediate,Power BI_Intermediate,3,12,2000,500,,28-05-2018,Lizzy Jagger
2136,Python,Beginner,Python_Beginner,1,35,1000,773,5,14-11-2017,Annabela Burdytt
2137,Hadoop,Intermediate,Hadoop_Intermediate,3,20,1000,250,5,06-08-2019,Jillene Dilks
2138,Tableau,Intermediate,Tableau_Intermediate,2,9,1000,250,3,12-11-2022,Kevan Swatheridge
2139,Deep Learning,Advanced,Deep Learning_Advanced,4,15,9000,3792,5,07-08-2022,Peadar Beincken
2140,Databases,Intermediate,Databases_Intermediate,2,9,5000,1559,4,14-03-2020,Isabel Bazell
2141,Azure IaaS,Expert,Azure IaaS_Expert,4,20,1000,996,2,07-03-2018,Rudd Senechault
2142,CSS,Intermediate,CSS_Intermediate,3,12,7000,2742,1,08-03-2017,Fran Letham
2143,Machine Learning,Advanced,Machine Learning_Advanced,3,20,5000,3358,4,28-04-2022,Ivette Sydall
2144,MS Office,Expert,MS Office_Expert,4,35,2000,500,4,10-01-2019,Ulrikaumeko Kershow
2145,Javascript,Intermediate,Javascript_Intermediate,2,35,3000,1138,3,31-03-2017,Celka Norley
2146,Power BI,Advanced,Power BI_Advanced,4,6,1000,471,3,27-12-2020,Jayne Valentin
2147,Hadoop,Advanced,Hadoop_Advanced,3,25,5000,83,3,29-09-2019,Culver Goncalo
2148,R Language,Intermediate,R Language_Intermediate,1,20,8000,1358,4,20-09-2020,Jorgan Adamowicz
2149,Word Press,Beginner,Word Press_Beginner,1,6,2000,500,5,26-12-2017,Gnni Owtram
2150,HTML,Intermediate,HTML_Intermediate,1,15,2000,1252,5,25-03-2017,Amity Heyward
2151,Machine Learning,Expert,Machine Learning_Expert,4,20,8000,3520,3,05-11-2018,Winfred Stidworthy
2152,Deep Learning,Expert,Deep Learning_Expert,4,25,3000,750,4,04-04-2017,Neala Gorring
2153,IaC,Beginner,IaC_Beginner,1,30,1000,56,5,31-03-2019,Ferdinanda Tasch
2154,Machine Learning,Beginner,Machine Learning_Beginner,1,12,9000,142,4,24-01-2019,Brunhilde Husbands
2155,Tableau,Intermediate,Tableau_Intermediate,3,35,5000,3083,3,13-08-2018,Dale Murname
2156,AWS,Beginner,AWS_Beginner,1,20,2000,1527,5,07-05-2021,Faydra Labbett
2157,Databases,Expert,Databases_Expert,4,9,4000,3800,5,02-11-2017,Whitman Caskie
2158,AWS,Expert,AWS_Expert,3,35,1000,250,4,20-03-2017,Corney Grece
2159,Databases,Advanced,Databases_Advanced,4,6,9000,3154,4,18-01-2018,Arther Dewhirst
2160,Python,Advanced,Python_Advanced,3,15,1000,250,4,27-11-2022,Elsi Blakebrough
2161,IaC,Beginner,IaC_Beginner,1,25,2000,500,3,11-04-2018,Raina Bowne
2162,Databases,Intermediate,Databases_Intermediate,1,30,3000,1782,,09-11-2021,Ida Gaunson
2163,Machine Learning,Advanced,Machine Learning_Advanced,4,20,3000,1123,4,05-11-2022,Austin O'Fallowne
2164,Machine Learning,Intermediate,Machine Learning_Intermediate,2,6,1000,250,3,23-11-2022,Helena Elam
2165,Machine Learning,Advanced,Machine Learning_Advanced,4,15,3000,2202,3,17-11-2020,Grantley Bullimore
2166,Deep Learning,Beginner,Deep Learning_Beginner,2,30,2000,500,4,11-01-2022,Yuma Saintpierre
2167,Tableau,Advanced,Tableau_Advanced,3,35,3000,581,4,11-04-2018,Humberto Redwall
2168,IaC,Advanced,IaC_Advanced,3,30,1000,250,4,09-04-2017,Adorne Tzar
2169,Power BI,Advanced,Power BI_Advanced,4,15,1000,250,,05-06-2022,Sharleen Winterson
2170,Tableau,Expert,Tableau_Expert,4,20,4000,1304,1,30-05-2019,Marika Feaveer
2171,Tableau,Expert,Tableau_Expert,3,20,3000,1858,4,27-10-2021,Neilla Gocke
2172,CSS,Beginner,CSS_Beginner,2,30,1000,638,4,17-03-2018,Lewiss Kilmister
2173,Javascript,Advanced,Javascript_Advanced,4,9,8000,2167,2,28-03-2021,Marlena Tofano
2174,R Language,Advanced,R Language_Advanced,3,30,2000,947,4,22-08-2021,Carita Gallanders
2175,MS Office,Advanced,MS Office_Advanced,3,12,2000,1566,4,09-08-2022,Constantina Tallow
2176,Azure IaaS,Intermediate,Azure IaaS_Intermediate,2,12,6000,3145,,30-03-2021,Kennedy De Angelis
2177,Azure PaaS,Advanced,Azure PaaS_Advanced,3,3,4000,785,4,05-09-2020,Alika Juleff
2178,Javascript,Advanced,Javascript_Advanced,3,6,9000,469,,19-02-2017,Isidro Simmell
2179,Word Press,Beginner,Word Press_Beginner,2,3,1000,250,4,02-08-2020,Harmon Aleksankov
2180,Azure PaaS,Beginner,Azure PaaS_Beginner,1,30,3000,2777,4,10-12-2020,Garey Paffett
2181,Azure IaaS,Intermediate,Azure IaaS_Intermediate,2,25,1000,250,2,23-09-2018,Chelsae Tezure
2182,Word Press,Advanced,Word Press_Advanced,3,12,5000,3386,3,18-12-2019,Ilyssa Pickton
2183,Power BI,Intermediate,Power BI_Intermediate,1,20,2000,1696,3,13-07-2022,Bendix Stolle
2184,HTML,Advanced,HTML_Advanced,3,30,1000,250,4,11-12-2020,Hastings Petre
2185,HTML,Intermediate,HTML_Intermediate,1,6,1000,250,5,21-10-2021,Gaven Peyzer
2186,Databases,Intermediate,Databases_Intermediate,1,6,4000,967,5,07-07-2020,Corliss Muirhead
2187,Azure IaaS,Intermediate,Azure IaaS_Intermediate,2,20,3000,2665,4,30-06-2022,Clair Beamish
2188,Databases,Advanced,Databases_Advanced,3,30,7000,698,3,13-09-2022,Heall Tratton
2189,Azure IaaS,Advanced,Azure IaaS_Advanced,3,20,1000,250,5,01-01-2018,Nerita Dawidowitsch
2190,Deep Learning,Intermediate,Deep Learning_Intermediate,2,6,5000,1583,4,02-03-2019,Lulita Kindleside
2191,R Language,Beginner,R Language_Beginner,2,40,5000,1667,4,21-04-2018,Ban Brittin
2192,Javascript,Advanced,Javascript_Advanced,3,25,5000,1085,5,15-06-2017,Charmion Crompton
2193,Tableau,Expert,Tableau_Expert,4,20,1000,864,4,28-04-2018,Kent Necolds
2194,Word Press,Intermediate,Word Press_Intermediate,2,25,6000,3759,5,11-02-2017,Ronnie Martt
2195,HTML,Advanced,HTML_Advanced,4,12,1000,776,1,01-10-2017,Claude Stubbings
2196,Tableau,Advanced,Tableau_Advanced,3,25,10000,809,,25-09-2017,Doy Le Pruvost
2197,SQL,Intermediate,SQL_Intermediate,2,35,2000,268,5,23-05-2019,Eziechiele Smitham
2198,HTML,Advanced,HTML_Advanced,4,40,9000,3631,3,03-03-2018,Elsworth Kopfen
2199,Power BI,Intermediate,Power BI_Intermediate,2,25,6000,1299,5,13-08-2022,Diana Guerrier
2200,Machine Learning,Expert,Machine Learning_Expert,3,9,1000,654,4,15-10-2020,Issiah Rubinowitsch
2201,R Language,Intermediate,R Language_Intermediate,2,9,1000,250,4,22-06-2022,Sephira Pitkethly
2202,Javascript,Beginner,Javascript_Beginner,1,35,2000,194,3,20-02-2018,Harli Foli
2203,Power BI,Expert,Power BI_Expert,4,9,6000,1575,5,28-05-2021,Haydon Jordon
2204,R Language,Expert,R Language_Expert,4,12,8000,3948,5,26-10-2019,Penn Aimeric
2205,Deep Learning,Expert,Deep Learning_Expert,4,25,1000,250,4,04-10-2022,Leilah Pieter
2206,Machine Learning,Expert,Machine Learning_Expert,4,12,2000,1361,4,24-05-2019,Linnell Konzel
2207,Javascript,Beginner,Javascript_Beginner,1,30,2000,500,5,27-09-2022,Vergil Sparwell
2208,Machine Learning,Expert,Machine Learning_Expert,4,30,1000,630,5,15-12-2018,Celina Stiggers
2209,Python,Advanced,Python_Advanced,2,40,4000,2516,2,29-07-2021,Whittaker Kleinsmuntz
2210,Azure IaaS,Advanced,Azure IaaS_Advanced,3,15,1000,250,3,14-04-2021,Yehudit Cavill
2211,Power Platform,Expert,Power Platform_Expert,4,30,1000,674,4,09-11-2017,Hannie Gail
2212,HTML,Advanced,HTML_Advanced,3,40,7000,1536,5,17-12-2018,Edie Shand
2213,Tableau,Beginner,Tableau_Beginner,1,30,2000,500,5,10-11-2017,Gerri Bulled
2214,Deep Learning,Intermediate,Deep Learning_Intermediate,2,25,7000,2321,4,09-02-2019,Rachele Flecknoe
2215,Power Platform,Beginner,Power Platform_Beginner,1,20,3000,750,3,20-11-2017,Humbert McGeachey
2216,AWS,Expert,AWS_Expert,4,25,4000,708,4,30-03-2022,Berkeley Gajownik
2217,MS Office,Intermediate,MS Office_Intermediate,2,9,2000,500,1,30-05-2022,Renae Plover
2218,Azure IaaS,Expert,Azure IaaS_Expert,3,20,4000,1856,4,17-08-2018,Huey Wass
2219,AWS,Intermediate,AWS_Intermediate,3,15,1000,250,4,09-01-2021,Susanna Sleath
2220,MS Office,Advanced,MS Office_Advanced,4,6,4000,338,4,23-09-2021,Chico Peyto
2221,Javascript,Expert,Javascript_Expert,4,30,3000,1968,4,30-04-2021,Emmaline Terrazzo
2222,Azure IaaS,Intermediate,Azure IaaS_Intermediate,3,20,2000,1700,1,20-12-2019,Durant Bowness
2223,CSS,Intermediate,CSS_Intermediate,1,20,2000,500,5,22-09-2019,Ezmeralda Gartan
2224,IaC,Intermediate,IaC_Intermediate,2,35,5000,1466,4,27-01-2020,Sheridan Trevaskus
2225,Tableau,Advanced,Tableau_Advanced,4,9,6000,2050,3,08-04-2020,Almire Brimilcombe
2226,Deep Learning,Advanced,Deep Learning_Advanced,4,3,7000,1904,5,08-01-2019,Johnny Voysey
2227,CSS,Beginner,CSS_Beginner,1,35,9000,256,4,29-01-2021,Douglas Freda
2228,AWS,Expert,AWS_Expert,4,30,2000,500,4,29-11-2019,Cy Horstead
2229,Deep Learning,Advanced,Deep Learning_Advanced,3,25,2000,1597,4,09-12-2017,Early Povah
2230,Word Press,Intermediate,Word Press_Intermediate,2,9,4000,1263,5,28-12-2018,Cam Sail
2231,Azure PaaS,Intermediate,Azure PaaS_Intermediate,3,25,3000,498,5,16-02-2018,Dolf Waryk
2232,Power Platform,Intermediate,Power Platform_Intermediate,3,35,9000,432,5,02-06-2019,Morly Rimes
2233,Power Platform,Expert,Power Platform_Expert,3,12,1000,337,4,17-07-2020,Pippy Lunnon
2234,SQL,Expert,SQL_Expert,4,15,1000,250,4,15-07-2019,Adriano MacAulay
2235,IaC,Beginner,IaC_Beginner,2,12,3000,574,4,14-09-2019,Alberto Davenall
2236,Tableau,Advanced,Tableau_Advanced,3,40,3000,2934,4,04-03-2018,Haleigh Gostage
2237,Power Platform,Advanced,Power Platform_Advanced,3,25,1000,250,3,20-09-2019,Bronnie Adolfsen
2238,Deep Learning,Expert,Deep Learning_Expert,4,30,1000,250,4,10-05-2021,Sibylla Burril
2239,Power BI,Advanced,Power BI_Advanced,2,12,3000,2938,3,14-11-2017,Sherye Swafford
2240,CSS,Advanced,CSS_Advanced,3,15,1000,250,1,01-01-2020,Wallie Dunford
2241,SQL,Expert,SQL_Expert,4,12,3000,1498,4,29-03-2021,Layne Dallender
2242,SQL,Advanced,SQL_Advanced,4,6,9000,3714,4,04-09-2018,Jeremie Ridhole
2243,HTML,Advanced,HTML_Advanced,4,15,1000,250,3,03-08-2021,Agnesse McCloch
2244,HTML,Advanced,HTML_Advanced,2,35,1000,250,3,27-08-2019,Rozanne Revie
2245,Javascript,Intermediate,Javascript_Intermediate,2,20,3000,249,5,09-01-2018,Roze Follit
2246,Deep Learning,Intermediate,Deep Learning_Intermediate,2,40,2000,396,5,10-07-2019,Deborah Piel
2247,SQL,Expert,SQL_Expert,3,20,7000,2336,3,17-08-2021,Justinn Issard
2248,Deep Learning,Expert,Deep Learning_Expert,3,40,1000,250,3,16-09-2022,Benyamin Ridings
2249,Deep Learning,Expert,Deep Learning_Expert,4,3,1000,250,2,08-11-2021,Bernhard Side
2250,Machine Learning,Expert,Machine Learning_Expert,4,12,2000,500,5,07-06-2022,Barton Cool
2251,Power Platform,Expert,Power Platform_Expert,3,20,1000,250,1,13-09-2020,Gerti Nolan
2252,MS Office,Expert,MS Office_Expert,3,20,1000,250,,01-09-2018,Lockwood Widdicombe
2253,Deep Learning,Expert,Deep Learning_Expert,4,25,3000,663,5,25-05-2019,Pamella Fearick
2254,R Language,Expert,R Language_Expert,3,35,8000,769,2,26-05-2022,Giselle Farrey
2255,CSS,Intermediate,CSS_Intermediate,3,15,6000,1692,5,07-10-2019,Tymothy Mingay
2256,CSS,Beginner,CSS_Beginner,1,25,3000,750,4,18-08-2018,Brigitta Blackbourn
2257,Deep Learning,Beginner,Deep Learning_Beginner,1,15,2000,369,4,04-08-2018,Warde Petrasch
2258,Hadoop,Expert,Hadoop_Expert,3,9,2000,571,3,17-12-2022,Kimble Bissill
2259,Power Platform,Advanced,Power Platform_Advanced,3,12,1000,326,5,21-08-2021,Haskell Vynarde
2260,IaC,Beginner,IaC_Beginner,2,40,1000,657,3,21-02-2020,Hayward Kunath
2261,SQL,Beginner,SQL_Beginner,1,12,3000,2208,4,21-04-2019,Marilyn Barthel
2262,MS Office,Beginner,MS Office_Beginner,1,20,2000,500,5,30-06-2020,Niccolo McGahern
2263,Power BI,Intermediate,Power BI_Intermediate,3,15,4000,3186,4,06-08-2019,Marillin Weavers
2264,Hadoop,Intermediate,Hadoop_Intermediate,2,12,2000,1935,4,15-01-2018,Gustave Swayte
2265,Databases,Beginner,Databases_Beginner,1,25,5000,629,,27-05-2022,Cristie Mussilli
2266,Python,Intermediate,Python_Intermediate,3,30,1000,250,5,21-01-2021,Victoria Haime
2267,Power Platform,Intermediate,Power Platform_Intermediate,3,25,8000,1337,3,07-03-2018,Johnathon Hammerman
2268,Power Platform,Beginner,Power Platform_Beginner,1,20,1000,250,,21-07-2018,Margi Carvell
2269,Power Platform,Intermediate,Power Platform_Intermediate,1,40,1000,250,3,27-09-2021,Taddeo Sexti
2270,Tableau,Intermediate,Tableau_Intermediate,3,30,5000,3333,4,06-09-2021,Jermayne Errichelli
2271,Power BI,Advanced,Power BI_Advanced,3,20,1000,250,4,27-10-2020,Demott Lain
2272,Javascript,Expert,Javascript_Expert,4,40,7000,2588,5,29-07-2018,Normy Haselwood
2273,MS Office,Expert,MS Office_Expert,4,3,3000,2334,3,22-07-2019,Raff Hacket
2274,Python,Advanced,Python_Advanced,4,20,7000,1632,4,17-10-2022,Kylila Sturm
2275,SQL,Intermediate,SQL_Intermediate,2,9,2000,283,5,19-12-2022,Thorstein Forseith
2276,Hadoop,Beginner,Hadoop_Beginner,2,6,2000,1186,5,03-08-2020,Caddric Giacobbo
2277,HTML,Beginner,HTML_Beginner,2,9,9000,1742,5,15-07-2017,Don Garoghan
2278,Javascript,Advanced,Javascript_Advanced,3,9,2000,500,5,14-08-2017,Kayle Cettell
2279,CSS,Expert,CSS_Expert,3,9,1000,250,4,21-04-2017,Christel Haggett
2280,MS Office,Beginner,MS Office_Beginner,1,30,10000,1899,2,18-11-2020,Dennie Goter
2281,Javascript,Beginner,Javascript_Beginner,1,20,3000,2446,5,02-12-2022,Flory Moyne
2282,Deep Learning,Expert,Deep Learning_Expert,4,12,1000,250,5,17-09-2019,Nona Poser
2283,Deep Learning,Advanced,Deep Learning_Advanced,4,3,1000,250,4,27-02-2021,Michell Stinton
2284,Power Platform,Expert,Power Platform_Expert,4,30,8000,669,4,21-06-2022,Jerri Lord
2285,Tableau,Beginner,Tableau_Beginner,1,35,2000,500,1,06-07-2022,Pieter Stidever
2286,Power Platform,Advanced,Power Platform_Advanced,3,30,1000,250,4,16-10-2022,Rae McNab
2287,MS Office,Beginner,MS Office_Beginner,1,30,3000,2100,5,28-02-2017,Skell Santostefano.
2288,Javascript,Beginner,Javascript_Beginner,2,30,2000,502,4,08-10-2018,Galvin Kubanek
2289,SQL,Beginner,SQL_Beginner,2,25,2000,500,4,05-06-2022,Towny Nuschke
2290,Word Press,Expert,Word Press_Expert,4,30,2000,500,4,12-08-2022,Hildegaard Obell
2291,Databases,Beginner,Databases_Beginner,1,3,6000,1322,4,23-10-2022,Grove Baden
2292,R Language,Intermediate,R Language_Intermediate,2,35,9000,3768,3,18-04-2017,Gayel Richarz
2293,HTML,Beginner,HTML_Beginner,2,20,3000,2079,4,18-09-2017,Alexina Dominetti
2294,AWS,Intermediate,AWS_Intermediate,3,30,2000,678,4,08-05-2020,Hubey McGaughay
2295,CSS,Beginner,CSS_Beginner,2,35,3000,2668,1,01-08-2022,Iain Peatman
2296,MS Office,Expert,MS Office_Expert,3,35,2000,1302,3,23-07-2021,Sibyl Drissell
2297,SQL,Beginner,SQL_Beginner,1,9,2000,500,5,26-10-2021,Rees Pitchford
2298,Javascript,Expert,Javascript_Expert,4,20,1000,250,4,03-10-2018,Feliks Sirl
2299,SQL,Expert,SQL_Expert,4,20,1000,250,3,23-06-2018,Keslie Turfin
2300,Power BI,Intermediate,Power BI_Intermediate,2,15,3000,853,5,23-06-2021,Corenda Lavigne
2301,Machine Learning,Expert,Machine Learning_Expert,4,35,4000,151,5,31-10-2017,Petronilla Fosserd
2302,Machine Learning,Advanced,Machine Learning_Advanced,4,20,1000,250,5,16-07-2022,Darius Campes
2303,Hadoop,Intermediate,Hadoop_Intermediate,3,9,7000,2356,5,06-01-2021,Buffy Melendez
2304,MS Office,Expert,MS Office_Expert,4,20,3000,1631,,19-01-2022,Joel Grzeszczyk
2305,Word Press,Beginner,Word Press_Beginner,1,9,5000,1223,4,16-11-2019,Shirlee Caldwell
2306,Azure IaaS,Beginner,Azure IaaS_Beginner,2,12,4000,3828,,02-04-2017,Maude Petrollo
2307,AWS,Expert,AWS_Expert,4,25,7000,2304,4,20-02-2022,Opal Alderwick
2308,Azure PaaS,Advanced,Azure PaaS_Advanced,4,15,5000,3263,5,05-01-2017,Amalle Heisman
2309,Azure PaaS,Expert,Azure PaaS_Expert,4,9,2000,500,5,05-11-2021,Verna Eager
2310,Javascript,Intermediate,Javascript_Intermediate,3,35,1000,250,5,06-12-2018,Cordie Le Count
2311,Word Press,Beginner,Word Press_Beginner,1,25,4000,3256,4,02-11-2022,Cati Bromfield
2312,R Language,Expert,R Language_Expert,4,25,5000,2074,3,23-11-2020,Edythe Tidbury
2313,MS Office,Intermediate,MS Office_Intermediate,2,35,3000,2421,4,12-02-2020,Waverley Baudin
2314,Tableau,Advanced,Tableau_Advanced,2,15,5000,2161,4,15-08-2018,Claudina Delacroux
2315,Power BI,Expert,Power BI_Expert,4,25,6000,90,5,05-05-2022,Lari Tebbett
2316,Tableau,Expert,Tableau_Expert,3,15,3000,750,4,08-09-2022,Nat Poulsom
2317,Hadoop,Beginner,Hadoop_Beginner,2,9,3000,750,1,13-10-2017,Udell Espinoza
2318,R Language,Intermediate,R Language_Intermediate,1,40,3000,750,3,01-01-2018,Irving Berkeley
2319,CSS,Expert,CSS_Expert,4,15,4000,1647,,29-05-2019,Kirby Farnell
2320,Databases,Beginner,Databases_Beginner,2,25,3000,2020,3,22-05-2017,Willdon Braddock
2321,Azure PaaS,Expert,Azure PaaS_Expert,4,35,9000,3831,,21-05-2021,Birgit Trenbey
2322,R Language,Beginner,R Language_Beginner,2,30,9000,2748,5,12-10-2020,Harmony Eastmead
2323,Azure IaaS,Advanced,Azure IaaS_Advanced,3,3,6000,824,3,23-08-2022,Saunderson Cullrford
2324,HTML,Beginner,HTML_Beginner,1,12,8000,1665,4,18-04-2022,Trent Wrotchford
2325,Machine Learning,Expert,Machine Learning_Expert,3,30,2000,87,4,12-01-2017,Bird Milliere
2326,Azure IaaS,Advanced,Azure IaaS_Advanced,3,30,8000,354,1,23-08-2019,Krishnah Charsley
2327,Machine Learning,Intermediate,Machine Learning_Intermediate,1,40,3000,362,3,29-08-2017,Harley Castagno
2328,Javascript,Intermediate,Javascript_Intermediate,2,12,9000,188,5,17-07-2021,Jermayne Barkus
2329,CSS,Beginner,CSS_Beginner,1,35,2000,83,,25-03-2021,Sari Haythorne
2330,Databases,Advanced,Databases_Advanced,3,15,2000,500,1,01-02-2019,Brietta Jahnisch
2331,Power BI,Advanced,Power BI_Advanced,2,30,7000,239,4,26-03-2021,Linea Grigorey
2332,Azure PaaS,Beginner,Azure PaaS_Beginner,1,35,8000,425,2,07-11-2022,Muhammad Mournian
2333,IaC,Expert,IaC_Expert,3,30,1000,221,5,13-06-2017,Geralda Yakebovich
2334,Hadoop,Beginner,Hadoop_Beginner,1,15,2000,648,4,24-11-2021,Haleigh Edsell
2335,R Language,Advanced,R Language_Advanced,4,30,1000,250,4,07-01-2019,Bunni Hawkshaw
2336,Deep Learning,Advanced,Deep Learning_Advanced,3,9,9000,1196,4,05-08-2020,Ethelyn Fuzzey
2337,SQL,Beginner,SQL_Beginner,2,20,5000,3091,1,06-11-2018,Elspeth Nears
2338,SQL,Beginner,SQL_Beginner,2,30,6000,438,4,12-01-2020,Jerrie Edel
2339,Javascript,Advanced,Javascript_Advanced,4,20,1000,250,1,23-10-2017,Jake Elmhurst
2340,Hadoop,Beginner,Hadoop_Beginner,2,20,1000,250,3,19-06-2020,Katherine Godlonton
2341,Deep Learning,Beginner,Deep Learning_Beginner,1,12,9000,3731,4,26-03-2017,Honey Coventry
2342,AWS,Intermediate,AWS_Intermediate,2,20,2000,500,1,21-10-2018,Cristabel Casburn
2343,Javascript,Expert,Javascript_Expert,4,30,3000,459,5,13-05-2017,Cherri Fransewich
2344,CSS,Beginner,CSS_Beginner,2,35,2000,500,4,07-05-2021,Eustacia Sleith
2345,SQL,Advanced,SQL_Advanced,2,25,5000,832,1,22-08-2018,Naoma Wrightem
2346,Tableau,Advanced,Tableau_Advanced,3,35,2000,875,3,05-06-2017,Reggy Kiera
2347,MS Office,Expert,MS Office_Expert,3,30,5000,1433,5,07-02-2021,Wallie MacCaffrey
2348,MS Office,Advanced,MS Office_Advanced,3,20,1000,250,1,22-10-2018,Gregoor D'eye
2349,IaC,Expert,IaC_Expert,4,3,2000,944,4,28-07-2017,Marcellina Dunbar
2350,HTML,Intermediate,HTML_Intermediate,3,35,3000,1468,5,07-08-2020,Dex Halls
2351,HTML,Expert,HTML_Expert,4,6,2000,500,,09-11-2019,Becca Massenhove
2352,Power BI,Expert,Power BI_Expert,4,30,1000,322,1,20-07-2018,Merrile Bentall
2353,Javascript,Beginner,Javascript_Beginner,1,20,10000,2210,5,02-10-2020,Margarita Heinsh
2354,CSS,Intermediate,CSS_Intermediate,2,15,6000,421,4,09-08-2018,Quill Mougel
